sale_id,product_id,warehouse_id,sale_date,quantity_sold,revenue
72837,255,5,2026-10-17,2,1127.02
72838,85,5,2025-05-26,15,7905.75
72839,40,7,2025-04-01,19,16981.06
72840,313,7,2025-07-17,12,10207.92
72841,14,10,2026-07-11,19,19802.37
72842,406,3,2025-01-29,24,14743.44
72843,380,4,2025-09-27,23,4098.83
72844,279,3,2026-08-27,4,4016.2
72845,358,3,2025-06-19,1,913.55
72846,196,6,2026-02-09,17,11125.48
72847,49,6,2026-02-27,3,1321.26
72848,439,3,2025-03-06,13,150.54
72849,325,1,2025-11-15,9,3911.4
72850,300,6,2025-05-13,10,7117.0
72851,421,1,2025-11-30,23,5034.47
72852,145,2,2026-09-25,15,11051.1
72853,235,3,2026-11-19,12,9393.24
72854,246,1,2025-09-27,23,7681.77
72855,250,10,2026-06-09,23,7390.82
72856,287,5,2025-01-10,15,6115.05
72857,27,2,2026-12-28,25,17263.75
72858,468,5,2026-04-14,18,16261.74
72859,57,10,2026-06-03,8,4406.72
72860,455,4,2025-06-01,16,8407.52
72861,381,6,2025-03-29,12,11948.4
72862,216,6,2026-01-11,16,4780.64
72863,431,2,2025-01-30,14,1572.2
72864,36,8,2026-07-30,25,15586.0
72865,313,6,2025-11-20,21,17863.86
72866,355,6,2025-11-08,21,427.35
72867,49,3,2026-02-24,12,5285.04
72868,87,3,2025-01-26,14,15444.24
72869,116,5,2025-11-07,9,9382.05
72870,409,5,2025-08-23,2,257.02
72871,199,2,2026-08-29,7,5374.18
72872,239,1,2026-01-22,19,335.54
72873,17,8,2026-06-28,12,16320.36
72874,15,10,2026-05-27,13,281.32
72875,419,1,2026-12-16,3,3345.54
72876,347,6,2026-09-03,6,2340.12
72877,24,8,2026-02-09,10,387.2
72878,431,7,2026-04-24,1,112.3
72879,492,10,2026-08-05,18,9031.5
72880,262,9,2026-04-17,11,6408.38
72881,57,1,2025-12-22,8,4406.72
72882,169,10,2026-05-24,11,1466.41
72883,346,8,2026-11-04,10,5401.7
72884,258,4,2026-05-23,6,7079.04
72885,7,2,2026-07-25,13,2332.07
72886,460,6,2025-08-23,18,14992.2
72887,30,7,2026-01-19,19,13869.62
72888,47,8,2025-06-29,20,7191.2
72889,137,2,2026-08-28,21,8159.34
72890,321,10,2026-03-20,24,10122.24
72891,449,9,2026-09-24,1,546.86
72892,106,4,2026-12-04,18,765.0
72893,48,9,2026-11-19,16,10294.88
72894,420,5,2025-07-26,17,2541.84
72895,180,9,2026-08-24,20,21173.8
72896,191,6,2026-12-04,3,2076.87
72897,302,1,2025-11-13,20,5030.8
72898,158,1,2026-11-17,22,15248.86
72899,203,7,2025-05-30,13,9793.55
72900,120,5,2026-10-05,11,3772.56
72901,376,9,2025-02-13,6,4869.3
72902,34,8,2026-03-31,13,3130.4
72903,267,3,2025-05-23,13,15462.59
72904,78,6,2025-03-23,16,8766.4
72905,157,10,2026-08-31,13,6603.09
72906,455,10,2026-11-17,9,4729.23
72907,57,10,2026-02-06,13,7160.92
72908,57,10,2025-12-30,7,3855.88
72909,403,9,2026-03-11,23,2352.9
72910,339,2,2025-10-25,3,1037.58
72911,230,1,2025-08-10,4,2400.08
72912,199,5,2026-07-06,21,16122.54
72913,240,5,2025-01-22,4,2559.04
72914,393,10,2025-12-31,25,8009.75
72915,435,5,2025-04-05,8,2530.48
72916,435,2,2026-03-17,14,4428.34
72917,107,2,2025-02-27,13,849.68
72918,157,6,2025-06-21,22,11174.46
72919,421,1,2025-11-25,25,5472.25
72920,138,1,2025-09-30,23,12623.78
72921,125,8,2026-10-08,2,2020.12
72922,321,9,2025-07-19,4,1687.04
72923,379,9,2025-08-16,5,3393.0
72924,355,9,2025-05-27,13,264.55
72925,492,8,2026-12-20,20,10035.0
72926,208,6,2026-08-10,21,7146.51
72927,126,5,2025-06-04,18,502.92
72928,387,10,2026-12-19,1,105.19
72929,67,6,2025-01-29,4,1422.08
72930,412,6,2026-12-05,11,10054.44
72931,195,8,2025-07-10,9,4661.28
72932,492,4,2025-12-22,9,4515.75
72933,103,2,2025-04-07,16,9272.0
72934,166,10,2025-07-11,4,1114.0
72935,117,3,2026-08-21,19,3974.23
72936,37,2,2026-01-07,6,5979.36
72937,66,9,2026-06-03,17,3225.24
72938,231,7,2026-11-07,6,1934.52
72939,61,6,2026-08-18,22,8688.24
72940,235,10,2026-05-07,9,7044.93
72941,320,1,2026-09-14,16,12103.84
72942,73,1,2026-01-15,7,1183.35
72943,230,1,2025-12-21,17,10200.34
72944,269,2,2025-12-12,9,3034.53
72945,242,2,2026-07-05,7,3660.37
72946,38,6,2026-09-11,2,756.74
72947,243,2,2026-11-13,1,140.39
72948,341,8,2026-03-22,18,1293.3
72949,178,10,2026-11-15,11,5161.42
72950,40,9,2026-08-09,21,18768.54
72951,333,9,2025-01-13,1,694.39
72952,284,6,2026-09-23,7,1635.55
72953,304,1,2026-01-24,24,8270.16
72954,353,7,2026-07-07,22,15366.56
72955,66,4,2026-03-15,18,3414.96
72956,200,5,2025-11-21,20,8626.8
72957,13,7,2026-02-14,12,5824.92
72958,12,3,2025-11-02,5,2126.1
72959,220,9,2025-07-24,18,8355.06
72960,233,9,2026-06-10,12,7052.52
72961,9,1,2025-04-29,9,4647.96
72962,399,4,2026-10-09,18,16044.12
72963,348,3,2025-01-25,2,1872.94
72964,159,9,2026-07-04,5,1930.9
72965,422,10,2025-07-28,23,22289.07
72966,70,7,2026-07-29,18,11394.0
72967,6,6,2026-07-20,15,4575.6
72968,12,7,2025-10-28,19,8079.18
72969,388,3,2025-05-23,15,12778.2
72970,215,10,2025-09-22,5,4431.2
72971,189,2,2026-07-14,15,6830.7
72972,19,5,2025-04-08,2,67.9
72973,92,1,2025-09-13,22,4922.06
72974,27,5,2026-05-25,7,4833.85
72975,336,8,2025-06-23,4,1532.0
72976,119,5,2025-12-01,3,487.08
72977,475,2,2026-09-20,23,7275.36
72978,323,6,2025-05-18,4,416.08
72979,370,1,2026-06-19,6,5738.82
72980,73,2,2025-03-28,21,3550.05
72981,182,10,2026-07-23,20,14615.6
72982,344,3,2026-03-21,3,1155.51
72983,191,2,2026-09-14,19,13153.51
72984,24,8,2025-10-01,8,309.76
72985,292,6,2025-08-01,20,20874.2
72986,240,10,2026-02-14,5,3198.8
72987,358,9,2026-10-19,14,12789.7
72988,6,6,2025-10-09,20,6100.8
72989,415,1,2025-06-09,17,5975.84
72990,28,1,2025-03-10,17,10950.89
72991,21,6,2026-05-15,16,76.32
72992,277,1,2025-06-05,10,8804.6
72993,237,3,2026-08-22,12,2729.4
72994,463,2,2025-02-02,3,2596.8
72995,236,1,2026-08-12,25,753.25
72996,414,5,2026-04-09,21,22688.82
72997,50,8,2025-09-27,2,586.04
72998,244,5,2025-12-10,17,3412.07
72999,276,7,2026-07-03,8,3737.76
73000,325,1,2025-06-27,20,8692.0
73001,57,10,2025-06-25,14,7711.76
73002,480,9,2025-10-29,3,90.9
73003,133,6,2025-08-01,17,13753.34
73004,460,7,2026-07-18,3,2498.7
73005,58,4,2026-09-15,24,27653.04
73006,153,10,2025-11-30,1,666.88
73007,337,2,2025-05-23,15,16455.3
73008,105,2,2025-08-12,4,578.96
73009,330,2,2025-09-07,13,3320.46
73010,359,4,2026-02-16,2,1708.2
73011,266,4,2026-08-31,15,5492.7
73012,383,2,2026-09-23,23,16316.43
73013,140,7,2025-05-29,9,8424.0
73014,482,2,2025-06-03,19,7826.86
73015,205,2,2026-03-29,1,63.1
73016,336,7,2026-11-30,20,7660.0
73017,402,1,2026-06-18,2,365.2
73018,279,4,2026-01-05,1,1004.05
73019,438,5,2025-05-31,8,2786.08
73020,384,1,2025-03-06,10,6622.0
73021,209,4,2025-04-18,24,1020.24
73022,314,2,2025-09-09,16,8642.88
73023,455,2,2025-06-26,3,1576.41
73024,296,7,2025-11-14,3,2702.82
73025,119,9,2026-06-13,4,649.44
73026,30,5,2025-11-14,17,12409.66
73027,355,10,2025-04-21,11,223.85
73028,98,3,2025-01-25,15,1860.6
73029,66,3,2025-01-05,10,1897.2
73030,177,1,2025-09-18,9,9082.35
73031,180,2,2025-05-23,22,23291.18
73032,446,5,2025-08-30,3,2650.77
73033,4,9,2026-08-27,17,11109.84
73034,157,10,2026-06-13,3,1523.79
73035,86,6,2025-11-04,8,1629.36
73036,334,5,2026-07-25,4,2255.96
73037,23,7,2025-06-27,18,11558.34
73038,301,7,2025-11-12,16,3658.24
73039,414,8,2026-01-04,1,1080.42
73040,286,7,2025-01-23,14,12807.9
73041,475,1,2025-10-24,16,5061.12
73042,362,6,2026-01-10,1,421.5
73043,361,2,2025-11-15,17,8518.36
73044,74,8,2025-09-29,20,11923.8
73045,362,2,2025-08-29,2,843.0
73046,137,6,2026-06-24,24,9324.96
73047,105,6,2026-08-12,24,3473.76
73048,259,2,2026-04-26,5,4776.75
73049,473,7,2025-11-12,11,2242.46
73050,83,5,2026-04-30,2,450.22
73051,113,10,2026-12-12,12,1188.36
73052,227,3,2026-05-10,18,8915.58
73053,157,8,2026-08-02,4,2031.72
73054,63,8,2026-07-25,21,12929.7
73055,148,5,2026-08-13,5,2379.2
73056,37,8,2025-12-09,20,19931.2
73057,318,7,2026-03-02,15,1350.45
73058,449,4,2026-06-11,25,13671.5
73059,322,4,2025-07-16,18,12245.04
73060,162,5,2026-07-14,9,683.46
73061,256,8,2025-12-19,1,324.89
73062,393,5,2026-07-15,9,2883.51
73063,318,1,2026-03-05,11,990.33
73064,33,5,2026-12-20,5,2442.4
73065,174,2,2026-04-12,8,1942.8
73066,53,9,2025-01-05,3,342.72
73067,390,1,2025-03-27,24,20772.96
73068,133,9,2026-08-25,7,5663.14
73069,209,10,2025-06-03,1,42.51
73070,248,3,2026-01-06,19,6536.38
73071,264,1,2026-09-28,13,17447.82
73072,33,9,2025-12-13,5,2442.4
73073,302,9,2025-05-13,9,2263.86
73074,388,9,2026-10-06,10,8518.8
73075,69,6,2025-01-14,1,782.17
73076,410,4,2025-03-14,20,4724.8
73077,442,10,2025-11-04,16,9499.04
73078,458,3,2026-02-03,17,3664.01
73079,237,4,2025-09-19,14,3184.3
73080,58,4,2025-08-18,19,21891.99
73081,381,1,2026-03-01,13,12944.1
73082,293,3,2025-03-26,5,2495.75
73083,174,9,2026-03-09,6,1457.1
73084,456,2,2025-10-25,17,1960.61
73085,344,9,2026-07-06,2,770.34
73086,324,8,2025-03-07,2,1241.48
73087,67,3,2025-04-14,22,7821.44
73088,291,8,2026-07-02,3,1490.07
73089,67,10,2025-12-26,14,4977.28
73090,345,3,2026-03-01,13,5624.06
73091,212,3,2026-02-09,22,11686.62
73092,223,4,2026-11-02,3,1337.73
73093,381,7,2025-09-04,5,4978.5
73094,40,10,2026-12-30,15,13406.1
73095,336,4,2025-03-28,19,7277.0
73096,403,9,2025-08-31,25,2557.5
73097,218,7,2026-10-18,16,10492.48
73098,27,5,2025-02-09,23,15882.65
73099,368,1,2026-04-12,3,306.36
73100,93,1,2025-09-27,14,9539.18
73101,56,10,2025-01-03,14,16505.86
73102,369,5,2025-06-16,9,1920.42
73103,453,1,2026-12-04,21,16711.59
73104,230,7,2025-09-21,23,13800.46
73105,404,7,2025-06-18,15,479.1
73106,79,3,2026-02-27,18,9509.94
73107,133,9,2026-04-04,12,9708.24
73108,124,10,2026-10-02,13,4674.67
73109,384,5,2025-08-10,18,11919.6
73110,488,1,2025-04-26,22,1102.64
73111,249,1,2025-08-13,22,24945.14
73112,482,4,2026-11-09,5,2059.7
73113,1,5,2025-09-03,12,451.32
73114,458,7,2025-10-31,5,1077.65
73115,432,10,2026-04-30,9,2854.53
73116,9,3,2026-01-08,23,11878.12
73117,117,6,2026-03-25,8,1673.36
73118,251,2,2026-08-10,2,1643.82
73119,186,8,2026-11-15,7,4172.7
73120,214,4,2025-10-21,22,4878.94
73121,350,6,2025-11-20,19,4176.39
73122,103,2,2026-08-27,25,14487.5
73123,271,10,2025-04-21,1,258.15
73124,425,4,2025-10-03,7,3324.23
73125,28,1,2025-06-13,24,15460.08
73126,183,5,2026-05-22,25,10616.5
73127,248,2,2026-01-12,22,7568.44
73128,371,3,2026-02-12,24,24579.84
73129,313,7,2026-04-04,4,3402.64
73130,47,1,2025-09-24,14,5033.84
73131,316,3,2025-01-12,12,10215.72
73132,79,7,2025-02-23,25,13208.25
73133,177,7,2025-09-13,21,21192.15
73134,47,5,2025-08-04,17,6112.52
73135,260,10,2026-05-25,10,1263.6
73136,238,7,2026-12-10,6,934.5
73137,245,1,2025-01-31,4,981.68
73138,44,1,2026-08-24,19,23379.69
73139,189,9,2025-03-12,16,7286.08
73140,362,4,2026-02-27,17,7165.5
73141,290,7,2025-11-03,23,4367.24
73142,376,3,2025-07-14,13,10550.15
73143,228,1,2026-07-19,8,2402.48
73144,9,2,2025-08-05,11,5680.84
73145,301,6,2025-10-28,23,5258.72
73146,419,3,2025-04-02,12,13382.16
73147,4,8,2026-02-28,11,7188.72
73148,350,5,2025-04-06,20,4396.2
73149,402,8,2025-07-28,9,1643.4
73150,74,5,2025-03-29,4,2384.76
73151,4,5,2026-04-11,15,9802.8
73152,121,4,2025-08-16,3,1798.02
73153,164,4,2026-01-14,2,306.7
73154,350,10,2026-07-21,11,2417.91
73155,344,5,2025-06-14,25,9629.25
73156,414,1,2026-04-01,4,4321.68
73157,20,4,2026-04-20,21,19278.63
73158,293,10,2025-04-18,13,6488.95
73159,186,4,2026-01-05,16,9537.6
73160,448,3,2026-08-24,21,22484.91
73161,47,7,2025-08-11,10,3595.6
73162,38,9,2026-05-15,21,7945.77
73163,43,1,2025-09-03,19,12843.81
73164,72,4,2026-03-21,8,1017.36
73165,186,1,2025-03-16,15,8941.5
73166,232,9,2025-12-21,13,8034.52
73167,172,6,2026-07-29,10,4863.6
73168,253,5,2025-08-29,12,10845.0
73169,255,5,2025-07-19,24,13524.24
73170,37,3,2025-05-24,19,18934.64
73171,4,8,2025-04-01,1,653.52
73172,449,9,2025-12-09,18,9843.48
73173,498,6,2025-10-23,13,16121.04
73174,262,5,2025-04-02,2,1165.16
73175,434,10,2026-07-08,22,6249.1
73176,42,3,2026-03-13,18,221.04
73177,24,8,2025-04-21,22,851.84
73178,34,8,2025-02-06,21,5056.8
73179,346,10,2025-01-01,10,5401.7
73180,74,2,2025-09-15,21,12519.99
73181,355,7,2026-05-05,7,142.45
73182,456,1,2026-11-03,21,2421.93
73183,203,4,2025-02-17,15,11300.25
73184,240,9,2025-10-15,1,639.76
73185,489,6,2025-01-31,20,14479.0
73186,140,6,2026-04-23,25,23400.0
73187,393,8,2026-04-03,24,7689.36
73188,296,7,2025-03-28,20,18018.8
73189,218,1,2025-06-19,3,1967.34
73190,79,7,2026-09-04,10,5283.3
73191,404,3,2026-07-07,19,606.86
73192,89,6,2026-12-03,17,4225.86
73193,48,1,2026-09-25,22,14155.46
73194,483,8,2026-03-04,17,21224.5
73195,390,7,2026-01-05,5,4327.7
73196,492,1,2026-12-02,13,6522.75
73197,167,1,2026-11-20,14,6882.4
73198,19,2,2026-07-25,1,33.95
73199,191,3,2025-08-16,13,8999.77
73200,20,8,2026-07-19,21,19278.63
73201,494,4,2025-08-22,12,11750.64
73202,379,4,2026-07-12,23,15607.8
73203,107,3,2025-02-26,19,1241.84
73204,13,5,2026-01-23,3,1456.23
73205,491,2,2025-07-16,17,4775.47
73206,236,3,2026-09-27,19,572.47
73207,153,3,2025-04-28,5,3334.4
73208,188,10,2025-06-09,24,11539.68
73209,268,6,2025-02-27,15,6822.15
73210,431,6,2025-07-11,11,1235.3
73211,12,7,2026-09-03,8,3401.76
73212,1,1,2025-10-27,3,112.83
73213,104,10,2026-10-06,1,146.64
73214,314,8,2026-11-08,11,5941.98
73215,282,1,2025-08-07,16,5479.36
73216,54,8,2025-02-20,2,1048.42
73217,426,8,2025-05-29,7,5815.6
73218,247,4,2026-12-30,16,8971.68
73219,237,10,2025-12-10,10,2274.5
73220,29,5,2026-12-13,18,8407.62
73221,315,5,2026-10-09,5,3759.8
73222,458,2,2025-01-07,11,2370.83
73223,132,4,2026-11-27,13,4358.77
73224,197,4,2025-09-23,15,3438.0
73225,463,6,2025-04-24,10,8656.0
73226,382,9,2025-04-13,22,8080.6
73227,149,10,2026-06-15,9,1315.98
73228,320,2,2025-08-20,20,15129.8
73229,498,1,2025-11-27,19,23561.52
73230,287,8,2026-04-09,15,6115.05
73231,479,7,2026-06-13,17,7925.06
73232,173,5,2025-06-26,16,557.6
73233,194,4,2025-05-13,16,5183.2
73234,367,2,2025-10-14,10,4600.4
73235,373,5,2026-06-07,9,6348.78
73236,210,1,2025-07-08,22,7230.08
73237,365,4,2025-10-08,16,2109.6
73238,370,1,2026-09-08,20,19129.4
73239,288,3,2026-08-06,10,4159.8
73240,380,1,2026-10-22,18,3207.78
73241,46,2,2026-09-12,2,1270.42
73242,399,8,2026-04-09,14,12478.76
73243,446,7,2026-05-23,10,8835.9
73244,101,9,2025-06-20,21,248.85
73245,121,7,2026-03-04,11,6592.74
73246,473,6,2026-08-09,4,815.44
73247,93,3,2026-12-22,13,8857.81
73248,473,5,2026-09-09,5,1019.3
73249,263,5,2026-12-03,8,2479.2
73250,233,3,2025-02-16,21,12341.91
73251,157,6,2026-03-24,18,9142.74
73252,310,10,2026-01-24,16,9975.84
73253,289,9,2026-09-21,23,11454.46
73254,130,9,2026-02-11,16,17412.48
73255,236,4,2025-09-01,9,271.17
73256,70,10,2025-10-04,17,10761.0
73257,247,2,2025-08-22,6,3364.38
73258,222,8,2026-07-31,18,4798.26
73259,485,5,2025-05-30,9,5216.58
73260,324,5,2026-02-01,18,11173.32
73261,496,7,2025-06-22,4,607.92
73262,187,3,2026-05-26,10,3024.2
73263,14,7,2025-06-29,9,9380.07
73264,499,3,2026-09-18,6,1863.54
73265,217,2,2025-05-05,1,165.58
73266,462,5,2025-08-28,20,2772.8
73267,156,2,2025-11-25,20,6758.2
73268,345,3,2025-08-17,4,1730.48
73269,143,10,2025-07-11,1,270.5
73270,464,4,2026-03-01,3,2117.97
73271,199,10,2025-11-07,24,18425.76
73272,127,1,2025-12-30,3,2562.06
73273,368,9,2026-01-23,7,714.84
73274,364,3,2025-02-05,3,144.87
73275,342,10,2026-09-19,24,14849.52
73276,399,10,2026-02-04,24,21392.16
73277,302,4,2026-05-05,3,754.62
73278,319,7,2025-10-29,21,22252.44
73279,452,6,2025-12-02,18,16170.3
73280,167,7,2025-03-07,15,7374.0
73281,2,10,2025-05-13,21,22906.17
73282,336,3,2026-08-03,25,9575.0
73283,105,9,2026-02-08,14,2026.36
73284,217,6,2026-10-31,15,2483.7
73285,82,1,2026-12-10,3,261.66
73286,56,2,2026-08-28,13,15326.87
73287,365,5,2025-05-25,20,2637.0
73288,94,7,2026-09-26,23,28405.46
73289,309,3,2025-12-30,15,8153.7
73290,264,6,2025-06-11,7,9394.98
73291,428,10,2026-12-20,9,2598.48
73292,210,3,2025-07-08,12,3943.68
73293,222,1,2026-04-04,16,4265.12
73294,374,8,2026-04-17,18,328.68
73295,410,2,2026-01-09,23,5433.52
73296,237,8,2026-02-22,17,3866.65
73297,153,9,2025-09-24,21,14004.48
73298,180,9,2026-07-27,9,9528.21
73299,479,1,2026-10-29,19,8857.42
73300,378,8,2025-02-24,5,1517.2
73301,181,9,2025-12-21,15,2577.15
73302,218,4,2026-09-21,25,16394.5
73303,57,5,2026-02-17,22,12118.48
73304,74,6,2026-12-08,18,10731.42
73305,140,1,2026-05-14,10,9360.0
73306,29,2,2025-08-18,25,11677.25
73307,328,1,2025-02-19,13,6386.25
73308,310,10,2026-11-26,15,9352.35
73309,410,10,2026-10-06,5,1181.2
73310,280,5,2025-02-14,8,2662.4
73311,116,2,2025-12-30,8,8339.6
73312,228,2,2025-12-05,20,6006.2
73313,493,8,2025-01-02,23,1094.34
73314,112,2,2026-04-04,2,1777.16
73315,319,8,2026-08-30,14,14834.96
73316,296,6,2026-05-01,14,12613.16
73317,475,8,2026-07-03,10,3163.2
73318,287,8,2026-02-05,7,2853.69
73319,462,5,2025-04-01,23,3188.72
73320,458,9,2025-06-02,25,5388.25
73321,118,2,2025-07-30,6,409.5
73322,221,4,2026-01-28,10,1321.2
73323,476,2,2026-03-30,12,9991.32
73324,43,2,2025-12-06,4,2703.96
73325,486,7,2026-06-17,25,6806.25
73326,193,7,2025-05-20,16,5778.56
73327,309,7,2025-11-10,3,1630.74
73328,229,6,2025-07-12,14,8179.22
73329,422,2,2025-07-02,23,22289.07
73330,218,9,2025-08-29,24,15738.72
73331,423,5,2026-01-07,20,11707.0
73332,121,4,2026-06-01,9,5394.06
73333,477,7,2025-07-28,1,76.52
73334,161,10,2025-07-18,19,10632.97
73335,301,1,2025-12-23,21,4801.44
73336,432,7,2025-01-19,25,7929.25
73337,489,4,2025-03-27,18,13031.1
73338,124,6,2026-02-23,4,1438.36
73339,404,4,2025-04-24,11,351.34
73340,227,8,2025-10-19,25,12382.75
73341,51,6,2026-11-21,3,1709.1
73342,163,9,2026-09-01,3,2297.1
73343,174,5,2025-03-08,20,4857.0
73344,446,1,2026-04-06,15,13253.85
73345,433,4,2026-05-13,25,8852.0
73346,147,7,2026-02-17,8,683.84
73347,14,3,2025-11-06,10,10422.3
73348,200,6,2025-09-11,21,9058.14
73349,414,3,2026-05-03,1,1080.42
73350,235,10,2026-08-05,22,17220.94
73351,326,6,2025-02-14,16,3069.92
73352,12,6,2025-02-24,1,425.22
73353,133,8,2025-06-11,25,20225.5
73354,421,1,2025-09-30,25,5472.25
73355,407,9,2025-12-18,9,2945.79
73356,4,4,2026-01-25,5,3267.6
73357,131,6,2026-05-04,4,4147.2
73358,264,9,2026-04-24,23,30869.22
73359,486,5,2025-06-08,5,1361.25
73360,24,8,2026-02-18,15,580.8
73361,72,3,2026-09-17,17,2161.89
73362,490,4,2026-08-18,3,280.5
73363,65,1,2025-07-19,11,1223.97
73364,208,2,2026-07-11,5,1701.55
73365,289,10,2025-08-06,2,996.04
73366,416,8,2025-06-14,18,6718.68
73367,160,2,2025-07-05,10,1972.7
73368,1,5,2025-11-20,17,639.37
73369,65,9,2026-07-30,23,2559.21
73370,77,8,2025-01-10,12,2618.76
73371,301,9,2025-07-29,12,2743.68
73372,391,6,2026-11-05,10,10054.2
73373,265,9,2025-10-18,14,7507.36
73374,4,9,2025-08-09,25,16338.0
73375,385,3,2025-05-16,4,3820.48
73376,423,2,2025-01-09,7,4097.45
73377,168,7,2025-03-09,16,7879.04
73378,269,7,2025-09-25,7,2360.19
73379,274,10,2025-08-09,8,1167.44
73380,466,10,2026-08-07,7,752.64
73381,49,6,2026-04-20,10,4404.2
73382,111,5,2025-01-28,15,597.0
73383,66,5,2025-06-08,8,1517.76
73384,149,3,2026-07-13,18,2631.96
73385,306,5,2026-08-09,22,4508.24
73386,170,2,2025-10-16,5,1603.15
73387,148,6,2026-05-09,4,1903.36
73388,164,6,2025-07-17,15,2300.25
73389,313,1,2026-01-22,24,20415.84
73390,97,9,2025-05-14,15,8827.65
73391,72,8,2025-11-10,14,1780.38
73392,234,10,2025-03-08,11,1528.34
73393,105,6,2025-12-25,21,3039.54
73394,259,1,2026-02-08,13,12419.55
73395,43,6,2026-07-22,19,12843.81
73396,345,9,2026-09-11,12,5191.44
73397,417,6,2026-12-17,8,2828.32
73398,364,5,2026-04-20,8,386.32
73399,201,10,2026-03-03,4,1804.76
73400,459,4,2026-06-25,10,11958.7
73401,26,5,2026-02-05,16,2676.8
73402,457,10,2026-07-19,12,14269.92
73403,346,6,2026-07-25,16,8642.72
73404,392,6,2025-01-03,1,197.73
73405,147,7,2025-05-24,7,598.36
73406,36,10,2025-09-30,7,4364.08
73407,327,3,2026-03-02,3,3169.11
73408,476,4,2026-02-23,22,18317.42
73409,466,4,2025-10-01,12,1290.24
73410,309,5,2025-04-12,23,12502.34
73411,455,7,2026-05-07,7,3678.29
73412,36,10,2025-05-14,4,2493.76
73413,317,1,2025-05-09,25,31852.5
73414,5,8,2025-09-09,9,9081.9
73415,382,7,2025-07-15,18,6611.4
73416,72,4,2025-03-08,5,635.85
73417,283,4,2026-06-17,6,2081.04
73418,431,2,2026-09-03,1,112.3
73419,466,2,2025-08-11,22,2365.44
73420,38,8,2026-02-05,20,7567.4
73421,121,2,2026-01-12,21,12586.14
73422,166,4,2025-08-03,9,2506.5
73423,361,9,2026-03-28,12,6012.96
73424,463,6,2025-09-01,10,8656.0
73425,131,8,2025-09-23,18,18662.4
73426,32,2,2026-09-18,12,5916.84
73427,198,6,2026-10-31,18,14563.08
73428,79,10,2025-04-15,4,2113.32
73429,445,8,2026-04-25,17,1840.76
73430,493,9,2026-10-09,15,713.7
73431,317,7,2026-04-11,2,2548.2
73432,15,7,2025-06-23,7,151.48
73433,29,10,2026-06-25,13,6072.17
73434,99,2,2026-05-27,4,3918.4
73435,273,10,2026-07-18,7,2241.82
73436,4,5,2026-12-04,6,3921.12
73437,121,4,2025-06-18,13,7791.42
73438,34,8,2026-03-24,20,4816.0
73439,447,6,2025-01-01,20,19226.0
73440,410,5,2025-04-01,13,3071.12
73441,342,4,2026-01-28,24,14849.52
73442,386,5,2025-12-29,15,10910.1
73443,8,5,2025-11-03,13,6072.95
73444,436,3,2025-10-07,15,7822.05
73445,176,9,2025-12-13,12,3568.68
73446,198,8,2025-03-03,1,809.06
73447,115,6,2026-03-04,20,2657.4
73448,259,4,2025-09-03,8,7642.8
73449,427,5,2026-11-02,14,10498.46
73450,67,7,2026-12-24,10,3555.2
73451,478,2,2025-11-26,17,10321.04
73452,113,5,2026-02-27,3,297.09
73453,134,5,2025-04-27,11,1969.77
73454,266,1,2025-09-15,5,1830.9
73455,67,2,2026-08-01,1,355.52
73456,269,2,2025-09-21,18,6069.06
73457,391,5,2026-01-19,16,16086.72
73458,74,9,2025-06-02,14,8346.66
73459,449,8,2026-09-02,9,4921.74
73460,230,7,2025-08-24,18,10800.36
73461,3,7,2026-11-02,21,9012.78
73462,446,1,2026-05-19,6,5301.54
73463,61,7,2025-04-10,2,789.84
73464,83,9,2026-07-05,14,3151.54
73465,240,5,2026-11-14,12,7677.12
73466,416,10,2026-05-27,18,6718.68
73467,20,9,2025-06-01,15,13770.45
73468,262,10,2025-06-01,11,6408.38
73469,124,7,2026-07-15,3,1078.77
73470,423,3,2025-04-24,20,11707.0
73471,5,6,2025-07-03,5,5045.5
73472,61,3,2026-05-11,5,1974.6
73473,311,7,2026-12-07,21,2854.32
73474,432,1,2026-01-08,14,4440.38
73475,268,8,2026-03-23,17,7731.77
73476,16,5,2026-05-08,3,2766.96
73477,378,9,2025-11-02,9,2730.96
73478,4,10,2026-10-04,6,3921.12
73479,144,4,2025-11-18,9,5083.92
73480,207,7,2026-10-31,3,616.47
73481,87,2,2025-04-28,23,25372.68
73482,78,7,2025-11-20,4,2191.6
73483,28,5,2026-07-11,6,3865.02
73484,401,8,2026-01-26,23,5988.28
73485,4,2,2026-01-18,11,7188.72
73486,482,6,2025-01-29,9,3707.46
73487,15,6,2025-07-29,5,108.2
73488,32,10,2025-05-12,25,12326.75
73489,433,1,2026-01-19,3,1062.24
73490,363,1,2025-07-06,3,1566.18
73491,403,8,2026-03-14,3,306.9
73492,96,5,2026-10-05,11,1460.69
73493,155,8,2025-10-20,12,870.12
73494,215,5,2025-03-25,22,19497.28
73495,99,4,2026-01-11,20,19592.0
73496,275,7,2026-07-05,3,3836.94
73497,245,9,2026-09-23,24,5890.08
73498,326,10,2026-05-11,20,3837.4
73499,62,4,2025-08-05,9,3254.04
73500,311,7,2026-02-28,25,3398.0
73501,126,4,2026-04-11,3,83.82
73502,394,3,2026-03-14,15,1321.35
73503,487,6,2025-08-23,10,8232.2
73504,165,5,2025-02-25,7,1520.4
73505,149,2,2025-06-30,23,3363.06
