inventory_id,product_id,warehouse_id,stock_on_hand,last_updated
2680,495,5,328,2026-01-15
2681,195,10,153,2026-01-15
2682,82,10,42,2026-01-15
2683,382,6,311,2026-01-15
2684,57,8,839,2026-01-15
2685,316,10,634,2026-01-15
2686,474,6,513,2026-01-15
2687,90,9,636,2026-01-15
2688,312,9,896,2026-01-15
2689,26,9,7,2026-01-15
2690,344,4,556,2026-01-15
2691,130,1,722,2026-01-15
2692,407,10,201,2026-01-15
2693,367,1,933,2026-01-15
2694,493,6,218,2026-01-15
2695,486,5,389,2026-01-15
2696,271,9,237,2026-01-15
2697,195,10,543,2026-01-15
2698,269,5,246,2026-01-15
2699,236,4,69,2026-01-15
2700,388,7,502,2026-01-15
2701,25,4,260,2026-01-15
2702,50,3,476,2026-01-15
2703,85,2,449,2026-01-15
2704,106,9,103,2026-01-15
2705,198,4,573,2026-01-15
2706,243,7,770,2026-01-15
2707,414,9,432,2026-01-15
2708,381,8,970,2026-01-15
2709,346,10,184,2026-01-15
2710,372,5,158,2026-01-15
2711,420,9,445,2026-01-15
2712,170,2,435,2026-01-15
2713,397,3,618,2026-01-15
2714,488,10,268,2026-01-15
2715,91,3,236,2026-01-15
2716,467,3,177,2026-01-15
2717,56,1,388,2026-01-15
2718,461,6,964,2026-01-15
2719,99,2,301,2026-01-15
2720,288,5,403,2026-01-15
2721,433,9,893,2026-01-15
2722,427,5,122,2026-01-15
2723,345,10,390,2026-01-15
2724,237,10,156,2026-01-15
2725,211,8,736,2026-01-15
2726,482,3,743,2026-01-15
2727,391,1,445,2026-01-15
2728,304,1,858,2026-01-15
2729,274,7,836,2026-01-15
2730,300,5,494,2026-01-15
2731,379,7,893,2026-01-15
2732,198,1,245,2026-01-15
2733,491,4,732,2026-01-15
2734,468,10,7,2026-01-15
2735,64,5,241,2026-01-15
2736,39,1,953,2026-01-15
2737,139,2,951,2026-01-15
2738,186,2,590,2026-01-15
2739,131,1,426,2026-01-15
2740,27,1,258,2026-01-15
2741,56,3,474,2026-01-15
2742,359,6,167,2026-01-15
2743,372,10,925,2026-01-15
2744,230,1,617,2026-01-15
2745,323,8,100,2026-01-15
2746,3,2,767,2026-01-15
2747,471,6,306,2026-01-15
2748,20,3,969,2026-01-15
2749,483,10,334,2026-01-15
2750,146,2,774,2026-01-15
2751,106,8,565,2026-01-15
2752,364,10,878,2026-01-15
2753,438,2,684,2026-01-15
2754,173,2,515,2026-01-15
2755,399,7,634,2026-01-15
2756,172,6,805,2026-01-15
2757,174,4,255,2026-01-15
2758,71,4,575,2026-01-15
2759,165,6,157,2026-01-15
2760,7,3,519,2026-01-15
2761,114,9,917,2026-01-15
2762,20,3,449,2026-01-15
2763,409,1,422,2026-01-15
2764,282,6,71,2026-01-15
2765,59,6,718,2026-01-15
2766,380,1,608,2026-01-15
2767,345,3,741,2026-01-15
2768,486,9,839,2026-01-15
2769,237,5,829,2026-01-15
2770,357,5,181,2026-01-15
2771,187,8,960,2026-01-15
2772,131,7,584,2026-01-15
2773,412,4,354,2026-01-15
2774,230,5,85,2026-01-15
2775,41,7,138,2026-01-15
2776,45,10,296,2026-01-15
2777,60,8,331,2026-01-15
2778,106,7,452,2026-01-15
2779,146,10,959,2026-01-15
2780,232,3,78,2026-01-15
2781,250,4,387,2026-01-15
2782,245,1,318,2026-01-15
2783,60,5,997,2026-01-15
2784,336,9,627,2026-01-15
2785,368,1,571,2026-01-15
2786,155,9,275,2026-01-15
2787,116,5,365,2026-01-15
2788,370,8,363,2026-01-15
2789,57,7,440,2026-01-15
2790,107,4,235,2026-01-15
2791,299,1,180,2026-01-15
2792,410,1,809,2026-01-15
2793,189,7,280,2026-01-15
2794,56,6,518,2026-01-15
2795,225,3,725,2026-01-15
2796,318,8,66,2026-01-15
2797,424,7,98,2026-01-15
2798,489,9,980,2026-01-15
2799,304,4,503,2026-01-15
2800,103,4,982,2026-01-15
2801,91,8,45,2026-01-15
2802,170,8,114,2026-01-15
2803,56,10,7,2026-01-15
2804,204,2,403,2026-01-15
2805,2,6,394,2026-01-15
2806,294,1,45,2026-01-15
2807,483,10,489,2026-01-15
2808,473,6,87,2026-01-15
2809,121,10,758,2026-01-15
2810,114,2,475,2026-01-15
2811,301,10,511,2026-01-15
2812,447,2,595,2026-01-15
2813,377,5,730,2026-01-15
2814,77,5,354,2026-01-15
2815,8,1,579,2026-01-15
2816,383,7,239,2026-01-15
2817,356,8,295,2026-01-15
2818,378,7,86,2026-01-15
2819,257,1,208,2026-01-15
2820,347,3,526,2026-01-15
2821,156,2,516,2026-01-15
2822,477,6,225,2026-01-15
2823,318,6,142,2026-01-15
2824,482,2,81,2026-01-15
2825,42,6,573,2026-01-15
2826,177,8,376,2026-01-15
2827,148,2,492,2026-01-15
2828,422,9,377,2026-01-15
2829,26,8,944,2026-01-15
2830,162,1,629,2026-01-15
2831,303,1,641,2026-01-15
2832,452,7,121,2026-01-15
2833,98,8,256,2026-01-15
2834,205,6,840,2026-01-15
2835,438,8,135,2026-01-15
2836,187,3,725,2026-01-15
2837,231,3,521,2026-01-15
2838,67,6,504,2026-01-15
2839,482,8,482,2026-01-15
2840,99,8,792,2026-01-15
2841,208,4,612,2026-01-15
2842,249,4,944,2026-01-15
2843,372,3,56,2026-01-15
2844,497,6,193,2026-01-15
2845,388,7,2,2026-01-15
2846,496,1,783,2026-01-15
2847,499,1,777,2026-01-15
2848,359,9,480,2026-01-15
2849,230,6,954,2026-01-15
2850,101,1,391,2026-01-15
2851,198,2,709,2026-01-15
2852,51,10,235,2026-01-15
2853,57,7,66,2026-01-15
2854,232,8,32,2026-01-15
2855,471,9,188,2026-01-15
2856,477,10,985,2026-01-15
2857,259,3,369,2026-01-15
2858,196,2,731,2026-01-15
2859,439,6,94,2026-01-15
2860,264,5,755,2026-01-15
2861,130,7,869,2026-01-15
2862,484,3,934,2026-01-15
2863,56,1,17,2026-01-15
2864,235,9,16,2026-01-15
2865,302,2,803,2026-01-15
2866,148,3,114,2026-01-15
2867,16,8,442,2026-01-15
2868,187,4,634,2026-01-15
2869,377,10,345,2026-01-15
2870,165,8,776,2026-01-15
2871,244,3,380,2026-01-15
2872,68,3,750,2026-01-15
2873,363,6,607,2026-01-15
2874,318,5,870,2026-01-15
2875,67,7,760,2026-01-15
2876,335,3,540,2026-01-15
2877,83,9,796,2026-01-15
2878,275,8,950,2026-01-15
2879,451,6,783,2026-01-15
2880,339,1,474,2026-01-15
2881,442,7,812,2026-01-15
2882,354,5,470,2026-01-15
2883,391,9,111,2026-01-15
2884,475,4,286,2026-01-15
2885,201,3,371,2026-01-15
2886,143,10,408,2026-01-15
2887,498,7,601,2026-01-15
2888,121,6,86,2026-01-15
2889,459,10,705,2026-01-15
2890,211,4,42,2026-01-15
2891,463,4,860,2026-01-15
2892,127,2,569,2026-01-15
2893,108,10,432,2026-01-15
2894,341,6,73,2026-01-15
2895,393,2,551,2026-01-15
2896,347,7,391,2026-01-15
2897,205,4,478,2026-01-15
2898,361,9,154,2026-01-15
2899,156,1,252,2026-01-15
2900,67,7,570,2026-01-15
2901,374,10,676,2026-01-15
2902,200,7,165,2026-01-15
2903,385,3,41,2026-01-15
2904,267,1,743,2026-01-15
2905,467,8,286,2026-01-15
2906,112,6,386,2026-01-15
2907,137,5,402,2026-01-15
2908,452,6,813,2026-01-15
2909,203,4,908,2026-01-15
2910,13,10,346,2026-01-15
2911,22,4,243,2026-01-15
2912,296,10,970,2026-01-15
2913,303,2,862,2026-01-15
2914,451,8,26,2026-01-15
2915,13,10,857,2026-01-15
2916,450,4,906,2026-01-15
2917,195,1,328,2026-01-15
2918,70,10,781,2026-01-15
2919,2,2,933,2026-01-15
2920,345,4,950,2026-01-15
2921,233,2,389,2026-01-15
2922,418,7,955,2026-01-15
2923,293,2,144,2026-01-15
2924,489,4,741,2026-01-15
2925,307,4,488,2026-01-15
2926,125,1,957,2026-01-15
2927,471,3,450,2026-01-15
2928,320,10,168,2026-01-15
2929,172,7,76,2026-01-15
2930,495,3,405,2026-01-15
2931,386,3,807,2026-01-15
2932,296,8,557,2026-01-15
2933,336,2,985,2026-01-15
2934,180,3,743,2026-01-15
2935,37,8,1000,2026-01-15
2936,172,2,802,2026-01-15
2937,128,4,249,2026-01-15
2938,67,5,253,2026-01-15
2939,438,8,356,2026-01-15
2940,335,9,22,2026-01-15
2941,461,8,517,2026-01-15
2942,324,6,128,2026-01-15
2943,6,9,132,2026-01-15
2944,498,8,376,2026-01-15
2945,178,6,956,2026-01-15
2946,384,5,153,2026-01-15
2947,285,7,658,2026-01-15
2948,18,5,236,2026-01-15
2949,48,3,861,2026-01-15
2950,464,9,73,2026-01-15
2951,48,10,740,2026-01-15
2952,132,4,805,2026-01-15
2953,24,8,311,2026-01-15
2954,375,3,73,2026-01-15
2955,2,3,477,2026-01-15
2956,487,3,971,2026-01-15
2957,56,1,272,2026-01-15
2958,275,1,319,2026-01-15
2959,499,1,574,2026-01-15
2960,461,6,768,2026-01-15
2961,399,8,388,2026-01-15
2962,168,3,786,2026-01-15
2963,298,3,248,2026-01-15
2964,320,4,992,2026-01-15
2965,116,7,337,2026-01-15
2966,197,1,594,2026-01-15
2967,158,6,146,2026-01-15
2968,436,2,229,2026-01-15
2969,18,3,489,2026-01-15
2970,434,1,502,2026-01-15
2971,121,3,776,2026-01-15
2972,435,6,395,2026-01-15
2973,81,5,79,2026-01-15
2974,466,9,969,2026-01-15
2975,13,6,821,2026-01-15
2976,173,7,244,2026-01-15
2977,121,1,2,2026-01-15
2978,75,6,169,2026-01-15
2979,443,4,724,2026-01-15
2980,299,10,946,2026-01-15
2981,134,9,197,2026-01-15
2982,281,2,731,2026-01-15
2983,316,6,712,2026-01-15
2984,288,9,569,2026-01-15
2985,175,6,474,2026-01-15
2986,414,6,0,2026-01-15
2987,43,3,512,2026-01-15
2988,23,7,817,2026-01-15
2989,222,1,957,2026-01-15
2990,269,9,311,2026-01-15
2991,143,10,823,2026-01-15
2992,68,2,86,2026-01-15
2993,276,2,944,2026-01-15
2994,12,7,876,2026-01-15
2995,328,10,383,2026-01-15
2996,303,2,498,2026-01-15
2997,457,1,769,2026-01-15
2998,150,6,644,2026-01-15
2999,329,1,641,2026-01-15
3000,123,9,946,2026-01-15
3001,469,2,225,2026-01-15
3002,450,5,761,2026-01-15
3003,434,10,339,2026-01-15
3004,174,4,179,2026-01-15
3005,372,2,784,2026-01-15
3006,78,8,170,2026-01-15
3007,457,8,615,2026-01-15
3008,465,6,920,2026-01-15
3009,70,9,826,2026-01-15
3010,142,8,23,2026-01-15
3011,21,2,445,2026-01-15
3012,495,5,614,2026-01-15
3013,80,4,509,2026-01-15
3014,286,3,402,2026-01-15
3015,308,6,240,2026-01-15
3016,480,8,489,2026-01-15
3017,216,3,58,2026-01-15
3018,125,10,594,2026-01-15
3019,167,2,188,2026-01-15
3020,396,4,270,2026-01-15
3021,496,1,723,2026-01-15
3022,125,8,608,2026-01-15
3023,266,8,425,2026-01-15
3024,395,10,355,2026-01-15
3025,199,5,57,2026-01-15
3026,500,2,356,2026-01-15
3027,36,2,848,2026-01-15
3028,286,5,167,2026-01-15
3029,104,4,1,2026-01-15
3030,356,9,486,2026-01-15
3031,11,9,577,2026-01-15
3032,3,1,695,2026-01-15
3033,340,1,732,2026-01-15
3034,148,1,489,2026-01-15
3035,226,9,488,2026-01-15
3036,319,4,715,2026-01-15
3037,222,6,442,2026-01-15
3038,119,10,653,2026-01-15
3039,496,4,901,2026-01-15
3040,400,2,179,2026-01-15
3041,280,8,169,2026-01-15
3042,96,7,422,2026-01-15
3043,359,8,876,2026-01-15
3044,423,2,400,2026-01-15
3045,377,1,778,2026-01-15
3046,49,8,64,2026-01-15
3047,228,9,467,2026-01-15
3048,46,4,382,2026-01-15
3049,151,3,42,2026-01-15
3050,252,6,865,2026-01-15
3051,459,9,831,2026-01-15
3052,64,7,84,2026-01-15
3053,423,4,221,2026-01-15
3054,12,9,518,2026-01-15
3055,273,9,803,2026-01-15
3056,263,6,589,2026-01-15
3057,455,2,482,2026-01-15
3058,417,5,469,2026-01-15
3059,25,2,133,2026-01-15
3060,356,1,137,2026-01-15
3061,219,9,306,2026-01-15
3062,468,2,136,2026-01-15
3063,486,1,836,2026-01-15
3064,350,8,559,2026-01-15
3065,461,4,995,2026-01-15
3066,386,6,131,2026-01-15
3067,272,2,595,2026-01-15
3068,57,3,408,2026-01-15
3069,305,5,662,2026-01-15
3070,194,1,916,2026-01-15
3071,290,6,504,2026-01-15
3072,61,10,333,2026-01-15
3073,1,7,902,2026-01-15
3074,90,8,612,2026-01-15
3075,83,8,204,2026-01-15
3076,193,9,909,2026-01-15
3077,195,1,325,2026-01-15
3078,129,7,957,2026-01-15
3079,375,3,900,2026-01-15
3080,354,9,287,2026-01-15
3081,231,3,20,2026-01-15
3082,399,3,715,2026-01-15
3083,354,5,354,2026-01-15
3084,487,9,338,2026-01-15
3085,474,5,640,2026-01-15
3086,499,4,350,2026-01-15
3087,68,10,986,2026-01-15
3088,50,7,335,2026-01-15
3089,179,7,657,2026-01-15
3090,469,9,79,2026-01-15
3091,36,3,271,2026-01-15
3092,184,2,855,2026-01-15
3093,346,8,190,2026-01-15
3094,336,7,165,2026-01-15
3095,174,10,478,2026-01-15
3096,12,7,791,2026-01-15
3097,416,9,26,2026-01-15
3098,56,2,625,2026-01-15
3099,77,2,358,2026-01-15
3100,391,7,646,2026-01-15
3101,418,10,411,2026-01-15
3102,404,7,529,2026-01-15
3103,385,7,694,2026-01-15
3104,434,7,354,2026-01-15
3105,319,7,490,2026-01-15
3106,391,9,834,2026-01-15
3107,300,3,220,2026-01-15
3108,183,4,310,2026-01-15
3109,373,2,313,2026-01-15
3110,143,7,124,2026-01-15
3111,447,8,908,2026-01-15
3112,239,5,389,2026-01-15
3113,93,7,12,2026-01-15
3114,158,1,474,2026-01-15
3115,85,1,461,2026-01-15
3116,48,1,499,2026-01-15
3117,339,8,141,2026-01-15
3118,91,10,552,2026-01-15
3119,494,8,494,2026-01-15
3120,224,5,54,2026-01-15
3121,78,7,400,2026-01-15
3122,411,1,99,2026-01-15
3123,72,7,107,2026-01-15
3124,225,8,197,2026-01-15
3125,315,8,313,2026-01-15
3126,313,3,207,2026-01-15
3127,294,4,938,2026-01-15
3128,408,1,613,2026-01-15
3129,364,8,203,2026-01-15
3130,17,5,242,2026-01-15
3131,486,3,458,2026-01-15
3132,498,7,309,2026-01-15
3133,269,9,334,2026-01-15
3134,24,1,235,2026-01-15
3135,369,7,99,2026-01-15
3136,321,10,705,2026-01-15
3137,130,7,569,2026-01-15
3138,171,5,258,2026-01-15
3139,413,5,616,2026-01-15
3140,116,4,612,2026-01-15
3141,55,3,833,2026-01-15
3142,411,1,760,2026-01-15
3143,121,5,474,2026-01-15
3144,457,1,992,2026-01-15
3145,289,7,690,2026-01-15
3146,184,9,404,2026-01-15
3147,57,8,624,2026-01-15
3148,154,4,478,2026-01-15
3149,494,6,965,2026-01-15
3150,26,4,175,2026-01-15
3151,97,5,910,2026-01-15
3152,446,6,321,2026-01-15
3153,251,9,644,2026-01-15
3154,184,4,119,2026-01-15
3155,108,7,398,2026-01-15
3156,116,8,343,2026-01-15
3157,52,9,193,2026-01-15
3158,241,10,859,2026-01-15
3159,212,1,669,2026-01-15
3160,384,7,259,2026-01-15
3161,160,4,351,2026-01-15
3162,254,7,968,2026-01-15
3163,319,9,282,2026-01-15
3164,452,7,5,2026-01-15
3165,143,1,803,2026-01-15
3166,102,6,134,2026-01-15
3167,183,3,299,2026-01-15
3168,421,3,773,2026-01-15
3169,28,8,562,2026-01-15
3170,5,6,826,2026-01-15
3171,247,5,419,2026-01-15
3172,435,3,484,2026-01-15
3173,375,2,457,2026-01-15
3174,196,6,459,2026-01-15
3175,127,3,277,2026-01-15
3176,119,4,199,2026-01-15
3177,476,6,350,2026-01-15
3178,81,6,914,2026-01-15
3179,405,10,800,2026-01-15
3180,276,2,719,2026-01-15
3181,402,1,816,2026-01-15
3182,68,3,864,2026-01-15
3183,433,7,83,2026-01-15
3184,203,8,940,2026-01-15
3185,91,2,483,2026-01-15
3186,303,3,928,2026-01-15
3187,391,4,732,2026-01-15
3188,466,6,862,2026-01-15
3189,297,8,258,2026-01-15
3190,352,4,889,2026-01-15
3191,329,9,900,2026-01-15
3192,131,7,553,2026-01-15
3193,90,5,704,2026-01-15
3194,162,9,371,2026-01-15
3195,404,7,875,2026-01-15
3196,49,2,937,2026-01-15
3197,434,10,427,2026-01-15
3198,189,1,776,2026-01-15
3199,120,10,83,2026-01-15
3200,201,8,519,2026-01-15
3201,499,9,699,2026-01-15
3202,206,1,493,2026-01-15
3203,133,4,196,2026-01-15
3204,102,6,422,2026-01-15
3205,430,3,577,2026-01-15
3206,36,4,153,2026-01-15
3207,226,8,733,2026-01-15
3208,38,6,732,2026-01-15
3209,226,9,95,2026-01-15
3210,129,1,472,2026-01-15
3211,486,4,594,2026-01-15
3212,241,2,745,2026-01-15
3213,124,1,13,2026-01-15
3214,70,5,854,2026-01-15
3215,40,5,952,2026-01-15
3216,489,3,420,2026-01-15
3217,291,4,99,2026-01-15
3218,56,5,350,2026-01-15
3219,266,5,559,2026-01-15
3220,84,3,686,2026-01-15
3221,431,1,741,2026-01-15
3222,418,5,252,2026-01-15
3223,313,8,320,2026-01-15
3224,157,9,828,2026-01-15
3225,400,6,937,2026-01-15
3226,308,1,441,2026-01-15
3227,403,1,804,2026-01-15
3228,316,8,258,2026-01-15
3229,411,7,438,2026-01-15
3230,421,4,990,2026-01-15
3231,359,1,216,2026-01-15
3232,35,3,976,2026-01-15
3233,254,5,708,2026-01-15
3234,295,2,869,2026-01-15
3235,473,2,180,2026-01-15
3236,41,7,393,2026-01-15
3237,174,10,965,2026-01-15
3238,412,6,220,2026-01-15
3239,364,7,656,2026-01-15
3240,458,3,715,2026-01-15
3241,144,7,901,2026-01-15
3242,163,8,81,2026-01-15
3243,340,10,900,2026-01-15
3244,205,9,716,2026-01-15
3245,306,7,402,2026-01-15
3246,148,8,957,2026-01-15
3247,426,7,763,2026-01-15
3248,76,6,128,2026-01-15
3249,432,4,579,2026-01-15
3250,392,9,193,2026-01-15
3251,135,1,850,2026-01-15
3252,65,9,816,2026-01-15
3253,311,4,828,2026-01-15
3254,274,10,574,2026-01-15
3255,436,5,809,2026-01-15
3256,248,6,479,2026-01-15
3257,29,10,53,2026-01-15
3258,487,9,984,2026-01-15
3259,314,1,990,2026-01-15
3260,432,6,686,2026-01-15
3261,142,7,658,2026-01-15
3262,356,10,754,2026-01-15
3263,290,2,648,2026-01-15
3264,123,7,449,2026-01-15
3265,344,7,253,2026-01-15
3266,484,8,508,2026-01-15
3267,216,3,548,2026-01-15
3268,59,1,464,2026-01-15
3269,152,8,299,2026-01-15
3270,359,4,288,2026-01-15
3271,81,9,260,2026-01-15
3272,446,9,686,2026-01-15
3273,361,1,145,2026-01-15
3274,69,1,633,2026-01-15
3275,30,6,425,2026-01-15
3276,183,2,734,2026-01-15
3277,37,2,473,2026-01-15
3278,177,5,261,2026-01-15
3279,432,2,665,2026-01-15
3280,345,7,367,2026-01-15
3281,148,9,792,2026-01-15
3282,415,7,110,2026-01-15
3283,228,9,99,2026-01-15
3284,130,2,704,2026-01-15
3285,84,4,410,2026-01-15
3286,151,5,196,2026-01-15
3287,380,6,444,2026-01-15
3288,463,10,248,2026-01-15
3289,320,6,423,2026-01-15
3290,85,5,238,2026-01-15
3291,450,6,580,2026-01-15
3292,187,9,560,2026-01-15
3293,62,9,132,2026-01-15
3294,117,1,179,2026-01-15
3295,479,6,850,2026-01-15
3296,78,8,55,2026-01-15
3297,280,7,8,2026-01-15
3298,180,9,732,2026-01-15
3299,147,6,541,2026-01-15
3300,181,1,741,2026-01-15
3301,140,8,136,2026-01-15
3302,318,3,70,2026-01-15
3303,190,10,504,2026-01-15
3304,422,6,7,2026-01-15
3305,113,8,498,2026-01-15
3306,477,10,871,2026-01-15
3307,462,9,886,2026-01-15
3308,370,5,42,2026-01-15
3309,350,2,451,2026-01-15
3310,104,2,363,2026-01-15
3311,238,2,598,2026-01-15
3312,120,4,178,2026-01-15
3313,102,4,22,2026-01-15
3314,173,5,387,2026-01-15
3315,337,7,908,2026-01-15
3316,186,2,213,2026-01-15
3317,361,8,768,2026-01-15
3318,476,2,28,2026-01-15
3319,464,2,20,2026-01-15
3320,185,10,985,2026-01-15
3321,365,5,809,2026-01-15
3322,476,5,313,2026-01-15
3323,180,9,795,2026-01-15
3324,205,5,125,2026-01-15
3325,290,7,864,2026-01-15
3326,172,3,940,2026-01-15
3327,241,10,448,2026-01-15
3328,191,6,582,2026-01-15
3329,17,6,343,2026-01-15
3330,394,3,459,2026-01-15
3331,193,9,442,2026-01-15
3332,46,9,147,2026-01-15
3333,89,1,251,2026-01-15
3334,454,4,151,2026-01-15
3335,84,3,159,2026-01-15
3336,110,9,33,2026-01-15
3337,252,2,218,2026-01-15
3338,72,1,705,2026-01-15
3339,170,1,266,2026-01-15
3340,404,8,505,2026-01-15
3341,330,2,378,2026-01-15
3342,169,2,145,2026-01-15
3343,23,6,718,2026-01-15
3344,139,4,871,2026-01-15
3345,96,10,171,2026-01-15
3346,182,8,866,2026-01-15
3347,234,2,190,2026-01-15
3348,363,8,504,2026-01-15
3349,23,10,196,2026-01-15
3350,45,9,77,2026-01-15
3351,339,9,766,2026-01-15
3352,46,4,416,2026-01-15
3353,454,10,134,2026-01-15
3354,11,9,223,2026-01-15
3355,87,3,348,2026-01-15
3356,326,6,882,2026-01-15
3357,483,7,915,2026-01-15
3358,202,3,82,2026-01-15
3359,81,1,784,2026-01-15
3360,169,1,470,2026-01-15
3361,56,9,234,2026-01-15
3362,8,4,840,2026-01-15
3363,93,4,245,2026-01-15
3364,311,2,1,2026-01-15
3365,74,5,488,2026-01-15
3366,55,3,408,2026-01-15
3367,140,6,178,2026-01-15
3368,226,3,493,2026-01-15
3369,57,2,175,2026-01-15
3370,315,1,171,2026-01-15
3371,288,1,712,2026-01-15
3372,405,4,372,2026-01-15
3373,338,5,368,2026-01-15
3374,247,1,168,2026-01-15
3375,148,1,498,2026-01-15
3376,275,6,681,2026-01-15
3377,381,4,850,2026-01-15
3378,349,9,184,2026-01-15
3379,177,3,637,2026-01-15
3380,132,1,326,2026-01-15
3381,317,1,924,2026-01-15
3382,480,10,879,2026-01-15
3383,260,3,640,2026-01-15
3384,373,1,357,2026-01-15
3385,229,2,543,2026-01-15
3386,351,1,684,2026-01-15
3387,453,1,885,2026-01-15
3388,283,7,536,2026-01-15
3389,434,1,903,2026-01-15
3390,104,6,513,2026-01-15
3391,495,5,397,2026-01-15
3392,401,10,939,2026-01-15
3393,317,9,925,2026-01-15
3394,257,5,935,2026-01-15
3395,355,3,384,2026-01-15
3396,7,3,504,2026-01-15
3397,235,7,596,2026-01-15
3398,259,4,51,2026-01-15
3399,293,6,321,2026-01-15
3400,49,3,945,2026-01-15
3401,307,9,100,2026-01-15
3402,301,3,977,2026-01-15
3403,447,9,664,2026-01-15
3404,140,2,167,2026-01-15
3405,499,7,227,2026-01-15
3406,445,9,357,2026-01-15
3407,124,10,275,2026-01-15
3408,153,7,172,2026-01-15
3409,6,7,240,2026-01-15
3410,270,4,365,2026-01-15
3411,54,5,463,2026-01-15
3412,319,6,197,2026-01-15
3413,117,6,743,2026-01-15
3414,232,2,406,2026-01-15
3415,133,9,414,2026-01-15
3416,231,7,989,2026-01-15
3417,293,3,481,2026-01-15
3418,123,1,480,2026-01-15
3419,270,9,827,2026-01-15
3420,77,4,328,2026-01-15
3421,28,1,227,2026-01-15
3422,138,5,405,2026-01-15
3423,453,5,646,2026-01-15
3424,102,5,269,2026-01-15
3425,380,8,412,2026-01-15
3426,5,10,410,2026-01-15
3427,344,5,17,2026-01-15
3428,391,8,491,2026-01-15
3429,426,10,660,2026-01-15
3430,273,6,322,2026-01-15
3431,471,6,8,2026-01-15
3432,471,4,298,2026-01-15
3433,242,7,40,2026-01-15
3434,162,8,553,2026-01-15
3435,216,8,954,2026-01-15
3436,459,7,832,2026-01-15
3437,472,7,184,2026-01-15
3438,394,8,236,2026-01-15
3439,180,1,740,2026-01-15
3440,135,8,109,2026-01-15
3441,111,7,531,2026-01-15
3442,484,7,462,2026-01-15
3443,130,8,604,2026-01-15
3444,198,7,459,2026-01-15
3445,282,3,496,2026-01-15
3446,263,9,767,2026-01-15
3447,348,6,746,2026-01-15
3448,203,1,383,2026-01-15
3449,57,3,98,2026-01-15
3450,126,8,903,2026-01-15
3451,182,3,626,2026-01-15
3452,302,9,150,2026-01-15
3453,495,6,696,2026-01-15
3454,250,9,451,2026-01-15
3455,487,1,640,2026-01-15
3456,265,6,569,2026-01-15
3457,497,5,898,2026-01-15
3458,54,2,192,2026-01-15
3459,347,2,340,2026-01-15
3460,89,6,546,2026-01-15
3461,363,3,190,2026-01-15
3462,161,4,208,2026-01-15
3463,11,8,430,2026-01-15
3464,467,1,18,2026-01-15
3465,432,8,944,2026-01-15
3466,132,9,536,2026-01-15
3467,110,7,852,2026-01-15
3468,24,10,466,2026-01-15
3469,183,2,1,2026-01-15
3470,348,8,713,2026-01-15
3471,150,10,16,2026-01-15
3472,446,6,713,2026-01-15
3473,92,4,957,2026-01-15
3474,347,9,484,2026-01-15
3475,483,6,431,2026-01-15
3476,250,1,53,2026-01-15
3477,163,10,796,2026-01-15
3478,479,10,193,2026-01-15
3479,214,9,236,2026-01-15
3480,29,9,790,2026-01-15
3481,435,7,430,2026-01-15
3482,448,7,251,2026-01-15
3483,5,4,917,2026-01-15
3484,296,7,385,2026-01-15
3485,216,4,112,2026-01-15
3486,74,4,951,2026-01-15
3487,413,7,802,2026-01-15
3488,176,3,57,2026-01-15
3489,382,3,287,2026-01-15
3490,73,1,557,2026-01-15
3491,235,6,10,2026-01-15
3492,461,5,365,2026-01-15
3493,19,9,295,2026-01-15
3494,177,3,586,2026-01-15
3495,322,2,520,2026-01-15
3496,424,9,26,2026-01-15
3497,112,6,384,2026-01-15
3498,45,6,730,2026-01-15
3499,38,10,495,2026-01-15
3500,222,4,772,2026-01-15
3501,311,4,536,2026-01-15
3502,454,10,421,2026-01-15
3503,168,9,78,2026-01-15
3504,109,10,319,2026-01-15
3505,423,4,934,2026-01-15
3506,112,4,479,2026-01-15
3507,210,9,646,2026-01-15
3508,127,10,945,2026-01-15
3509,178,8,580,2026-01-15
3510,414,3,633,2026-01-15
3511,257,1,180,2026-01-15
3512,254,9,826,2026-01-15
3513,268,3,976,2026-01-15
3514,157,9,964,2026-01-15
3515,311,3,481,2026-01-15
3516,487,4,247,2026-01-15
3517,257,8,609,2026-01-15
3518,272,6,967,2026-01-15
3519,91,6,45,2026-01-15
3520,225,10,704,2026-01-15
3521,430,10,286,2026-01-15
3522,398,3,544,2026-01-15
3523,147,1,282,2026-01-15
3524,342,3,660,2026-01-15
3525,381,1,137,2026-01-15
3526,270,4,387,2026-01-15
3527,49,4,78,2026-01-15
3528,245,4,322,2026-01-15
3529,40,7,167,2026-01-15
3530,297,6,38,2026-01-15
3531,268,10,257,2026-01-15
3532,134,1,669,2026-01-15
3533,26,9,134,2026-01-15
3534,323,7,933,2026-01-15
3535,47,5,440,2026-01-15
3536,429,4,303,2026-01-15
3537,406,1,375,2026-01-15
3538,267,3,352,2026-01-15
3539,410,10,368,2026-01-15
3540,416,10,80,2026-01-15
3541,83,8,749,2026-01-15
3542,13,2,231,2026-01-15
3543,321,10,912,2026-01-15
3544,371,1,700,2026-01-15
3545,169,5,301,2026-01-15
3546,446,1,184,2026-01-15
3547,419,3,795,2026-01-15
3548,182,4,84,2026-01-15
3549,81,10,452,2026-01-15
3550,222,5,3,2026-01-15
3551,119,7,385,2026-01-15
3552,203,8,356,2026-01-15
